#ProfileFileVersion=5.6
#ProfilerVersion=5.6.7262
#API=HSA
#Application=/root/MIOpen/build/bin/MIOpenDriver
#ApplicationArgs=conv -n 64 -c 3 -H 230 -W 230 -k 64 -y 7 -x 7 -p 0 -q 0 -u 2 -v 2 -l 1 -j 1 -m conv -g 1 -t 1 -F 1 -V 0
#WorkingDirectory=./bin/
#OS Version=Linux version 4.13.0-32-generic (buildd@lgw01-amd64-004) (gcc version 5.4.0 20160609 (Ubuntu 5.4.0-6ubuntu1~16.04.5)) #35~16.04.1-Ubuntu SMP Thu Jan 25 10:13:43 UTC 2018 Build 4.13.0
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, GlobalWorkSize, WorkGroupSize, LocalMemSize, VGPRs, SGPRs, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, FlatVMemInsts, FlatLDSInsts, FetchSize, WriteSize
Cijk_Ailk_Bljk_SB_MT128x64x16_SE_APM0_AF0EM1_AF1EM1_AMAS3_ASEM1_BL1_DTL0_EPS1_FL1_GRVW4_GSU1_ISA906_IU1_K1_KLA_LPA0_LPB0_LDL1_MGWVW1_NLCA1_NLCB1_PK0_PGR1_PLR1_RK0_SU32_SNLL0_TT4_8_USFGRO0_VAW1_VW4_WG32_8_1_WGM1_gfx906, 2, 70221, {   6400      32       1}, {  256     1     1}, 28672, 76, 98,      3200.00,     16536.64,       777.46,        96.00,        35.00,         8.96,         0.00,         0.00,     44042.12,     12545.50
(anonymous&nbsp;namespace)::hip_fill_n<256u&comma;&nbsp;unsigned&nbsp;int*&comma;&nbsp;unsigned&nbsp;long&comma;&nbsp;unsigned&nbsp;int>_gfx906, 3, 70221, {6422528       1       1}, {  256     1     1}, 0, 11, 18,    100352.00,        38.00,         9.00,         0.00,         4.00,         0.00,         1.00,         0.00,       101.50,     12544.00
Cijk_Ailk_Bljk_SB_MT128x64x16_SE_APM0_AF0EM1_AF1EM1_AMAS3_ASEM1_BL1_DTL0_EPS1_FL1_GRVW4_GSU1_ISA906_IU1_K1_KLA_LPA0_LPB0_LDL1_MGWVW1_NLCA1_NLCB1_PK0_PGR1_PLR1_RK0_SU32_SNLL0_TT4_8_USFGRO0_VAW1_VW4_WG32_8_1_WGM1_gfx906, 4, 70221, {   6400      32       1}, {  256     1     1}, 28672, 76, 98,      3200.00,     16536.64,       777.46,        96.00,        35.00,         8.96,         0.00,         0.00,     44099.19,     12544.88
transpose_CNHW2NCHW_opt_gfx906, 5, 70221, { 100352       1       1}, {  256     1     1}, 0, 19, 11,      1568.00,       148.00,        70.00,         0.00,         3.00,         0.00,       128.00,         0.00,     12599.50,     12544.00
sp3AsmConvRxSU_gfx906, 6, 70221, {  32768       1       1}, {  512     1     1}, 65536, 126, 101,       512.00,    606059.39,     84245.57,     32802.00,         3.00,       264.00,         0.00,         0.00,    101831.38,     12544.03
gcnAsmConv1x1U_gfx906, 7, 70221, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     12059.94,     12579.34
MIOpenConv1x1_gfx906, 8, 70221, { 401408       1       1}, {   64     1     1}, 0, 47, 103,      6272.00,     11484.00,        47.00,         0.00,      1027.00,         0.00,       528.00,         0.00,     45181.69,     14543.06
gcnAsmConv1x1U_gfx906, 9, 70221, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     12104.62,     12577.25
gcnAsmConv1x1U_gfx906, 10, 70221, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     12120.69,     12571.91
gcnAsmConv1x1U_gfx906, 11, 70221, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     11937.56,     12583.09
gcnAsmConv1x1U_gfx906, 12, 70221, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     12280.62,     12573.44
gcnAsmConv1x1U_gfx906, 13, 70221, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     11925.19,     12580.31
gcnAsmConv1x1U_gfx906, 14, 70221, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     12037.69,     12580.00
gcnAsmConv1x1U_gfx906, 15, 70221, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     11938.00,     12581.22
gcnAsmConv1x1U_gfx906, 16, 70221, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     11924.00,     12573.59
gcnAsmConv1x1U_gfx906, 17, 70221, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     11927.56,     12583.16
#ProfileFileVersion=5.6
#ProfilerVersion=5.6.7262
#API=HSA
#Application=/root/MIOpen/build/bin/MIOpenDriver
#ApplicationArgs=conv -n 64 -c 512 -H 7 -W 7 -k 2048 -y 1 -x 1 -p 0 -q 0 -u 1 -v 1 -l 1 -j 1 -m conv -g 1 -t 1 -F 1 -V 0
#WorkingDirectory=./bin/
#OS Version=Linux version 4.13.0-32-generic (buildd@lgw01-amd64-004) (gcc version 5.4.0 20160609 (Ubuntu 5.4.0-6ubuntu1~16.04.5)) #35~16.04.1-Ubuntu SMP Thu Jan 25 10:13:43 UTC 2018 Build 4.13.0
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, GlobalWorkSize, WorkGroupSize, LocalMemSize, VGPRs, SGPRs, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, FlatVMemInsts, FlatLDSInsts, FetchSize, WriteSize
transpose_NCHW2CNHW_opt_gfx906, 1, 70265, {  25088       1       1}, {  256     1     1}, 0, 20, 61,       392.00,       228.00,       111.00,         0.00,         3.00,         0.00,       128.00,         0.00,      3155.69,      3136.62
Cijk_Ailk_Bljk_SB_MT128x64x16_SE_APM0_AF0EM1_AF1EM1_AMAS3_ASEM1_BL1_DTL0_EPS1_FL1_GRVW4_GSU1_ISA906_IU1_K1_KLA_LPA0_LPB0_LDL1_MGWVW1_NLCA1_NLCB1_PK0_PGR1_PLR1_RK0_SU32_SNLL0_TT4_8_USFGRO0_VAW1_VW4_WG32_8_1_WGM1_gfx906, 2, 70265, {   6400      32       1}, {  256     1     1}, 28672, 76, 98,      3200.00,     16536.64,       777.46,        96.00,        35.00,         8.96,         0.00,         0.00,     44024.25,     12547.31
(anonymous&nbsp;namespace)::hip_fill_n<256u&comma;&nbsp;unsigned&nbsp;int*&comma;&nbsp;unsigned&nbsp;long&comma;&nbsp;unsigned&nbsp;int>_gfx906, 3, 70265, {6422528       1       1}, {  256     1     1}, 0, 11, 18,    100352.00,        38.00,         9.00,         0.00,         4.00,         0.00,         1.00,         0.00,         3.62,     12544.00
Cijk_Ailk_Bljk_SB_MT128x64x16_SE_APM0_AF0EM1_AF1EM1_AMAS3_ASEM1_BL1_DTL0_EPS1_FL1_GRVW4_GSU1_ISA906_IU1_K1_KLA_LPA0_LPB0_LDL1_MGWVW1_NLCA1_NLCB1_PK0_PGR1_PLR1_RK0_SU32_SNLL0_TT4_8_USFGRO0_VAW1_VW4_WG32_8_1_WGM1_gfx906, 4, 70265, {   6400      32       1}, {  256     1     1}, 28672, 76, 98,      3200.00,     16536.64,       777.46,        96.00,        35.00,         8.96,         0.00,         0.00,     44039.00,     12546.25
transpose_CNHW2NCHW_opt_gfx906, 5, 70265, { 100352       1       1}, {  256     1     1}, 0, 19, 11,      1568.00,       148.00,        70.00,         0.00,         3.00,         0.00,       128.00,         0.00,     12552.62,     12544.00
sp3AsmConvRxSU_gfx906, 6, 70265, {  32768       1       1}, {  512     1     1}, 65536, 126, 101,       512.00,    606132.79,     84291.34,     32802.00,         3.00,       264.00,         0.00,         0.00,    101818.12,     12544.03
gcnAsmConv1x1U_gfx906, 7, 70265, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     12020.00,     12579.47
MIOpenConv1x1_gfx906, 8, 70265, { 401408       1       1}, {   64     1     1}, 0, 47, 103,      6272.00,     11484.00,        47.00,         0.00,      1027.00,         0.00,       528.00,         0.00,     45424.75,     14514.22
gcnAsmConv1x1U_gfx906, 9, 70265, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     12074.56,     12574.81
gcnAsmConv1x1U_gfx906, 10, 70265, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     12922.06,     12568.81
gcnAsmConv1x1U_gfx906, 11, 70265, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     12056.62,     12579.53
gcnAsmConv1x1U_gfx906, 12, 70265, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     11901.38,     12577.88
gcnAsmConv1x1U_gfx906, 13, 70265, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     12281.06,     12566.44
gcnAsmConv1x1U_gfx906, 14, 70265, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     12180.81,     12569.78
gcnAsmConv1x1U_gfx906, 15, 70265, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     12809.69,     12568.94
gcnAsmConv1x1U_gfx906, 16, 70265, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     11989.06,     12575.38
gcnAsmConv1x1U_gfx906, 17, 70265, {    512      32       8}, {  512     1     1}, 0, 100, 80,      2048.00,     32915.00,     13330.00,      2048.00,      2051.00,        64.00,         0.00,         0.00,     12108.62,     12564.69
#ProfileFileVersion=5.6
#ProfilerVersion=5.6.7262
#API=HSA
#Application=/root/MIOpen/build/bin/MIOpenDriver
#ApplicationArgs=conv -n 64 -c 2048 -H 7 -W 7 -k 512 -y 1 -x 1 -p 0 -q 0 -u 1 -v 1 -l 1 -j 1 -m conv -g 1 -t 1 -F 1 -V 0
#WorkingDirectory=./bin/
#OS Version=Linux version 4.13.0-32-generic (buildd@lgw01-amd64-004) (gcc version 5.4.0 20160609 (Ubuntu 5.4.0-6ubuntu1~16.04.5)) #35~16.04.1-Ubuntu SMP Thu Jan 25 10:13:43 UTC 2018 Build 4.13.0
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, GlobalWorkSize, WorkGroupSize, LocalMemSize, VGPRs, SGPRs, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, FlatVMemInsts, FlatLDSInsts, FetchSize, WriteSize
transpose_NCHW2CNHW_opt_gfx906, 1, 70322, { 100352       1       1}, {  256     1     1}, 0, 20, 61,      1568.00,       228.00,       111.00,         0.00,         3.00,         0.00,       128.00,         0.00,     12551.69,     12863.31
Cijk_S_gfx906, 2, 70322, {   3136     512       1}, {    8     8     1}, 0, 9, 13,     25088.00,        41.00,         5.00,         0.00,         4.00,         0.00,         2.00,         0.00,        11.69,      3136.03
Cijk_Ailk_Bljk_SB_MT128x64x8_SE_APM0_AF0EM1_AF1EM1_AMAS1_ASEM1_BL1_DTL0_EPS1_FL1_GRVW1_GSU8_ISA906_IU1_K1_KLA_LPA0_LPB0_LDL1_MGWVW1_NLCA1_NLCB1_PK0_PGR1_PLR1_RK0_SU32_SNLL0_TT8_4_USFGRO1_VAW1_VW1_WG16_16_1_WGM1_gfx906, 3, 70322, {   6400      64       1}, {  256     1     1}, 14336, 69, 82,      6400.00,      8538.44,       999.25,       224.00,        35.00,        68.49,         0.00,         0.00,    115078.56,     12588.00
(anonymous&nbsp;namespace)::hip_fill_n<256u&comma;&nbsp;unsigned&nbsp;int*&comma;&nbsp;unsigned&nbsp;long&comma;&nbsp;unsigned&nbsp;int>_gfx906, 4, 70322, {1605632       1       1}, {  256     1     1}, 0, 11, 18,     25088.00,        38.00,         9.00,         0.00,         4.00,         0.00,         1.00,         0.00,         3.19,      3136.00
(anonymous&nbsp;namespace)::hip_fill_n<256u&comma;&nbsp;unsigned&nbsp;int*&comma;&nbsp;unsigned&nbsp;long&comma;&nbsp;unsigned&nbsp;int>_gfx906, 5, 70322, {1605632       1       1}, {  256     1     1}, 0, 11, 18,     25088.00,        38.00,         9.00,         0.00,         4.00,         0.00,         1.00,         0.00,         3.19,      3136.00
Cijk_S_gfx906, 6, 70322, {   3136     512       1}, {    8     8     1}, 0, 9, 13,     25088.00,        41.00,         5.00,         0.00,         4.00,         0.00,         2.00,         0.00,        11.00,      3137.06
Cijk_Ailk_Bljk_SB_MT128x64x8_SE_APM0_AF0EM1_AF1EM1_AMAS1_ASEM1_BL1_DTL0_EPS1_FL1_GRVW1_GSU8_ISA906_IU1_K1_KLA_LPA0_LPB0_LDL1_MGWVW1_NLCA1_NLCB1_PK0_PGR1_PLR1_RK0_SU32_SNLL0_TT8_4_USFGRO1_VAW1_VW1_WG16_16_1_WGM1_gfx906, 7, 70322, {   6400      64       1}, {  256     1     1}, 14336, 69, 82,      6400.00,      8535.61,       995.24,       224.00,        35.00,        67.55,         0.00,         0.00,    115733.44,     12876.38
transpose_CNHW2NCHW_opt_gfx906, 8, 70322, {  25088       1       1}, {  256     1     1}, 0, 19, 11,       392.00,       148.00,        71.00,         0.00,         3.00,         0.00,       128.00,         0.00,      3141.88,      3136.03
sp3AsmConvRxSU_gfx906, 9, 70322, {  32768       1       1}, {  512     1     1}, 65536, 126, 101,       512.00,    604291.46,     82679.09,     32802.00,         3.00,        72.00,         0.00,         0.00,    102413.31,      3136.00
gcnAsmConv1x1U_gfx906, 10, 70322, {    512       4      16}, {  512     1     1}, 0, 84, 91,       512.00,    131219.00,     44658.00,      4096.00,     16387.00,        64.00,         0.00,         0.00,     22749.69,      3136.19
MIOpenConv1x1_gfx906, 11, 70322, {  25088       1       1}, {   64     1     1}, 0, 95, 103,       392.00,    134837.00,       311.00,         0.00,     16387.00,         0.00,      2112.00,         0.00,     14600.75,      3136.00
gcnAsmConv1x1U_gfx906, 12, 70322, {    512       4      16}, {  512     1     1}, 0, 84, 91,       512.00,    131219.00,     44658.00,      4096.00,     16387.00,        64.00,         0.00,         0.00,     21513.94,      3136.00
gcnAsmConv1x1U_gfx906, 13, 70322, {    512       4      16}, {  512     1     1}, 0, 84, 91,       512.00,    131219.00,     44658.00,      4096.00,     16387.00,        64.00,         0.00,         0.00,     22797.00,      3136.03
gcnAsmConv1x1U_gfx906, 14, 70322, {    512       4      16}, {  512     1     1}, 0, 84, 91,       512.00,    131219.00,     44658.00,      4096.00,     16387.00,        64.00,         0.00,         0.00,     22266.62,      3136.00
gcnAsmConv1x1U_gfx906, 15, 70322, {    512       4      16}, {  512     1     1}, 0, 84, 91,       512.00,    131219.00,     44658.00,      4096.00,     16387.00,        64.00,         0.00,         0.00,     21800.38,      3136.03
gcnAsmConv1x1U_gfx906, 16, 70322, {    512       4      16}, {  512     1     1}, 0, 84, 91,       512.00,    131219.00,     44658.00,      4096.00,     16387.00,        64.00,         0.00,         0.00,     22662.25,      3136.19
gcnAsmConv1x1U_gfx906, 17, 70322, {    512       4      16}, {  512     1     1}, 0, 84, 91,       512.00,    131219.00,     44658.00,      4096.00,     16387.00,        64.00,         0.00,         0.00,     23848.88,      3136.12
gcnAsmConv1x1U_gfx906, 18, 70322, {    512       4      16}, {  512     1     1}, 0, 84, 91,       512.00,    131219.00,     44658.00,      4096.00,     16387.00,        64.00,         0.00,         0.00,     22546.44,      3136.25
gcnAsmConv1x1U_gfx906, 19, 70322, {    512       4      16}, {  512     1     1}, 0, 84, 91,       512.00,    131219.00,     44658.00,      4096.00,     16387.00,        64.00,         0.00,         0.00,     22280.62,      3136.03
gcnAsmConv1x1U_gfx906, 20, 70322, {    512       4      16}, {  512     1     1}, 0, 84, 91,       512.00,    131219.00,     44658.00,      4096.00,     16387.00,        64.00,         0.00,         0.00,     23985.31,      3136.06
#ProfileFileVersion=5.6
#ProfilerVersion=5.6.7262
#API=HSA
#Application=/root/MIOpen/build/bin/MIOpenDriver
#ApplicationArgs=conv -n 64 -c 512 -H 7 -W 7 -k 512 -y 3 -x 3 -p 1 -q 1 -u 1 -v 1 -l 1 -j 1 -m conv -g 1 -t 1 -F 1 -V 0
#WorkingDirectory=./bin/
#OS Version=Linux version 4.13.0-32-generic (buildd@lgw01-amd64-004) (gcc version 5.4.0 20160609 (Ubuntu 5.4.0-6ubuntu1~16.04.5)) #35~16.04.1-Ubuntu SMP Thu Jan 25 10:13:43 UTC 2018 Build 4.13.0
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, GlobalWorkSize, WorkGroupSize, LocalMemSize, VGPRs, SGPRs, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, FlatVMemInsts, FlatLDSInsts, FetchSize, WriteSize
sp3AsmConv3x3F_gfx906, 1, 70385, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    152215.19,     16277.69,      8226.00,         1.00,        72.00,         0.00,         0.00,     29688.38,      3136.00
sp3AsmConv3x3F_gfx906, 2, 70385, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    151913.17,     15955.62,      8226.00,         1.00,        72.00,         0.00,         0.00,     29690.31,      3136.00
sp3AsmConv3x3F_gfx906, 3, 70385, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    152020.29,     16077.46,      8226.00,         1.00,        72.00,         0.00,         0.00,     29695.88,      3136.03
sp3AsmConv3x3F_gfx906, 4, 70385, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    152182.62,     16254.66,      8226.00,         1.00,        72.00,         0.00,         0.00,     29693.88,      3136.00
sp3AsmConv3x3F_gfx906, 5, 70385, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    152043.86,     16106.10,      8226.00,         1.00,        72.00,         0.00,         0.00,     29693.19,      3136.03
sp3AsmConv3x3F_gfx906, 6, 70385, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    152214.79,     16290.18,      8226.00,         1.00,        72.00,         0.00,         0.00,     29694.12,      3136.00
sp3AsmConv3x3F_gfx906, 7, 70385, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    151934.33,     15982.35,      8226.00,         1.00,        72.00,         0.00,         0.00,     29695.06,      3136.03
sp3AsmConv3x3F_gfx906, 8, 70385, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    151998.85,     16050.34,      8226.00,         1.00,        72.00,         0.00,         0.00,     29694.31,      3136.00
sp3AsmConv3x3F_gfx906, 9, 70385, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    152170.42,     16236.52,      8226.00,         1.00,        72.00,         0.00,         0.00,     29695.06,      3136.03
sp3AsmConv3x3F_gfx906, 10, 70385, {  32768       1       1}, {  512     1     1}, 65536, 127, 89,       512.00,    151956.73,     15999.84,      8226.00,         1.00,        72.00,         0.00,         0.00,     29693.19,      3136.00
